Wl; WR; S; Ref; Info
270.88000;-0.061857523;1.0151890e-011;-1.6411731e-010;0.00000000
271.12000;-0.069464985;7.9175245e-012;-1.1397864e-010;0.00000000
271.36000;-0.056710077;2.1776328e-012;-3.8399398e-011;0.00000000
271.60000;-0.047841433;1.4317304e-011;-2.9926579e-010;0.00000000
271.84000;-0.040782211;6.4211458e-012;-1.5744967e-010;0.00000000
272.08000;-0.055153502;-3.0111240e-012;5.4595337e-011;0.00000000
272.32000;-0.056864394;-5.7018955e-012;1.0027181e-010;0.00000000
272.56000;-0.042605548;-6.3218788e-012;1.4838159e-010;0.00000000
272.80000;-0.068449535;3.5786251e-012;-5.2281218e-011;0.00000000
273.04000;-0.069970319;1.6919605e-011;-2.4181118e-010;0.00000000
273.28000;-0.056693793;3.7733323e-011;-6.6556356e-010;0.00000000
273.52000;-0.064282780;1.7644223e-011;-2.7447822e-010;0.00000000
273.76000;-0.064929494;2.1914922e-011;-3.3751875e-010;0.00000000
274.00000;-0.061211503;7.7646401e-012;-1.2684936e-010;0.00000000
274.24000;-0.058932336;1.0940629e-011;-1.8564730e-010;0.00000000
274.48000;-0.045035362;5.1413824e-012;-1.1416323e-010;0.00000000
274.72000;-0.035668527;-9.8780618e-013;2.7694055e-011;0.00000000
274.96000;-0.048278902;1.8748376e-011;-3.8833477e-010;0.00000000
275.20000;-0.057293968;2.7816652e-011;-4.8550751e-010;0.00000000
275.44000;-0.065298058;2.3841517e-011;-3.6511832e-010;0.00000000
275.68000;-0.070578546;6.4207551e-012;-9.0973186e-011;0.00000000
275.92000;-0.063861623;1.6691361e-011;-2.6136763e-010;0.00000000
276.16000;-0.070742505;1.6478969e-011;-2.3294297e-010;0.00000000
276.40000;-0.062840142;1.6328250e-011;-2.5983790e-010;0.00000000
276.64000;-0.059604990;8.4144931e-012;-1.4117095e-010;0.00000000
276.88000;-0.058172803;-2.2459573e-012;3.8608374e-011;0.00000000
277.12000;-0.054745641;-3.6234720e-012;6.6187407e-011;0.00000000
277.36000;-0.063191751;8.6529248e-012;-1.3693124e-010;0.00000000
277.60000;-0.083701810;2.3399152e-011;-2.7955372e-010;0.00000000
277.84000;-0.074408120;6.0491982e-012;-8.1297554e-011;0.00000000
278.08000;-0.060916137;-4.0402806e-012;6.6325293e-011;0.00000000
278.32000;-0.042910905;-4.7681763e-012;1.1111806e-010;0.00000000
278.56000;-0.049064361;1.9517875e-012;-3.9780147e-011;0.00000000
278.80000;-0.057570578;9.6692620e-012;-1.6795492e-010;0.00000000
279.04000;-0.057652121;1.2018603e-011;-2.0846766e-010;0.00000000
279.28000;-0.051846265;1.0080611e-011;-1.9443274e-010;0.00000000
279.52000;-0.048800631;1.0866208e-011;-2.2266532e-010;0.00000000
