Wl; DC; WR1; WR2; S; -; Info; Info; 
243.0154;1286.7;1300.2;1301.7;1288.9
243.2837;1412.6;1427.9;1423.7;1416.8
243.55199;1371.7;1390.5;1385.4;1376.8
243.82027;1193.1;1207;1209.7;1194.5
244.08855;1319.1;1334.7;1331.6;1321.2
244.35682;1552.9;1563.8;1562;1552.4
244.62508;1372.1;1383.6;1386.4;1377.5
244.89333;1212.5;1222;1223.9;1219.5
245.16157;1242.6;1249.2;1255.5;1242.8
245.42981;1470.1;1477;1475.4;1470.2
245.69804;1465.7;1481.7;1478.1;1473.4
245.96626;1234.5;1246.8;1246.6;1238.1
246.23448;1299.3;1309.5;1311.7;1301.8
246.50268;1439.9;1448.7;1452.2;1441.8
246.77088;1420.4;1436.3;1441;1431.7
247.03907;1277;1286.1;1289.4;1273.4
247.30726;1267.9;1281.8;1275;1260.7
247.57543;1374.2;1392.2;1388.5;1378.7
247.8436;1375.9;1385.7;1388.6;1378.4
248.11176;1202.9;1214.2;1213.7;1204.8
248.37992;1279.5;1280.4;1288.6;1275.7
248.64806;1487.6;1496;1502.7;1493.2
248.9162;1416.9;1428.1;1431.1;1422.9
249.18433;1247.5;1248;1256.2;1243.7
249.45245;1313.5;1321.6;1320.3;1312
249.72056;1480.8;1493.1;1496.4;1481.1
249.98867;1445.7;1461.1;1458.1;1449.6
250.25677;1222.8;1233.5;1236.8;1230.2
250.52486;1276.3;1286.3;1284.7;1280.9
250.79294;1458.9;1472.6;1475.6;1460.1
251.06102;1353.4;1364.7;1368.6;1353.3
251.32909;1217.5;1230.4;1226.9;1219.5
251.59715;1306.2;1322.4;1323.8;1310.6
251.8652;1430.9;1439.4;1441.1;1427.3
252.13325;1350.6;1364.9;1362.1;1351.2
252.40128;1207.7;1217.8;1225.4;1211.9
252.66931;1325.6;1333.7;1340.2;1328.4
252.93733;1540.5;1550.1;1551.4;1546
253.20535;1479.9;1489.8;1495;1487.1
253.47336;1263.6;1267.3;1273.9;1263.2
253.74135;1255.1;1268.8;1266;1251.7
254.00934;1466.9;1479;1477;1464.3
254.27733;1444.6;1454;1452.3;1451.3
254.5453;1215.9;1228.7;1226.1;1218.5
254.81327;1254;1260.7;1258.9;1253.7
255.08123;1389.2;1397.2;1400.7;1390.8
255.34918;1325.2;1344.4;1341.9;1333
255.61713;1229.8;1253.3;1249.8;1233.4
255.88507;1328.9;1341.4;1340.8;1321.4
256.15299;1463.9;1481.6;1478.3;1466.6
256.42092;1378.4;1393.5;1387.5;1376.2
256.68883;1232.5;1245.7;1243.2;1236.7
256.95674;1288.6;1299.5;1300.9;1294.2
257.22463;1502.4;1506.9;1507.6;1504.9
257.49252;1537.2;1546.9;1541;1537.6
257.76041;1247;1264.6;1258.1;1251.8
258.02828;1243;1252.1;1250.6;1246.7
258.29615;1389.5;1399.7;1399.1;1389.1
258.56401;1367.5;1386.5;1386.7;1375
258.83186;1232.4;1251.1;1247.7;1239.3
259.09971;1320.1;1339.9;1335.7;1324.4
259.36754;1441.5;1454.4;1455.7;1452
259.63537;1347.3;1360.2;1359;1351.7
259.90319;1218.9;1233.2;1226;1214.5
260.17101;1292.3;1300.9;1302.6;1288.8
