Wl	avg med mob 10
843.76	0.351082224
844	0.351290554
844.24	0.351457499
844.48	0.351596097
844.72	0.35168397
844.96	0.35192775
845.2	0.35221614
845.44	0.352464487
845.68	0.352603014
845.92	0.352715065
846.16	0.352919576
846.4	0.353124585
846.64	0.353310914
846.88	0.353513807
847.12	0.353763383
847.36	0.354084503
847.6	0.354302759
847.84	0.354433865
848.08	0.354545488
848.32	0.354685799
848.56	0.354854888
848.8	0.354916083
849.04	0.35509708
849.28	0.355265576
849.52	0.355388054
849.76	0.355498662
850	0.355591526
850.24	0.355695911
850.48	0.355810954
850.72	0.356007123
850.96	0.356253986
851.2	0.35647263
851.44	0.356775893
851.68	0.35694922
851.92	0.357179314
852.16	0.357463623
852.4	0.357735135
852.64	0.35789306
852.88	0.357998906
853.12	0.358178051
853.36	0.358354858
853.6	0.358496627
853.84	0.358613152
854.08	0.358699998
854.32	0.35880723
854.56	0.358891892
854.8	0.35899455
855.04	0.359124718
855.28	0.359310412
855.52	0.35956658
855.76	0.359781711
856	0.359972129
856.24	0.360094656
856.48	0.36020565
856.72	0.360399987
856.96	0.360640722
857.2	0.360727037
857.44	0.360870786
857.68	0.361050184
857.92	0.361275029
858.16	0.361525671
858.4	0.361749703
858.64	0.361962303
858.88	0.362168394
859.12	0.36240503
859.36	0.362585146
859.6	0.362702141
859.84	0.362958028
860.08	0.363135863
860.32	0.363240753
860.56	0.363322886
860.8	0.363362343
861.04	0.363377759
861.28	0.363367054
861.52	0.363432597
861.76	0.36347796
862	0.363500706
862.24	0.36356559
862.48	0.363719575
862.72	0.363833331
862.96	0.363936727
863.2	0.363966515
863.44	0.363942813
863.68	0.364015566
863.92	0.364089165
864.16	0.364137748
864.4	0.364203278
864.64	0.364264627
864.88	0.364239542
865.12	0.364069237
865.36	0.363871153
865.6	0.36378847
865.84	0.363794463
866.08	0.363802792
866.32	0.363814405
866.56	0.363793639
866.8	0.363802111
867.04	0.36379234
867.28	0.363681291
867.52	0.363620896
867.76	0.363623735
868	0.363735802
868.24	0.363751223
868.48	0.363621401
868.72	0.363464703
868.96	0.363113872
869.2	0.362686563
869.44	0.362206389
869.68	0.361743228
869.92	0.361355297
870.16	0.360947926
870.4	0.360510243
870.64	0.360303
870.88	0.360088557
871.12	0.359528983
871.36	0.358891553
871.6	0.358326584
871.84	0.357849947
872.08	0.357397614
872.32	0.356812339
872.56	0.356133785
872.8	0.355345591
873.04	0.354607324
873.28	0.353897915
873.52	0.353135117
873.76	0.352418
874	0.35184182
874.24	0.351270507
874.48	0.350743182
874.72	0.350204644
874.96	0.349799054
875.2	0.34945806
875.44	0.349152061
875.68	0.348814752
875.92	0.348590483
876.16	0.348430077
876.4	0.348368396
876.64	0.348317616
876.88	0.348257141
877.12	0.348203881
877.36	0.348214368
877.6	0.348194987
877.84	0.348183254
878.08	0.348244921
878.32	0.348388571
878.56	0.348568954
878.8	0.348759498
879.04	0.348848578
879.28	0.349014449
879.52	0.349342075
879.76	0.349648155
880	0.349936126
880.24	0.350230089
880.48	0.350682328
880.72	0.351203094
880.96	0.351603146
881.2	0.35203052
881.44	0.352631082
881.68	0.35334889
881.92	0.354019645
882.16	0.354595995
882.4	0.355350207
882.64	0.356059398
882.88	0.356720566
883.12	0.357372089
883.36	0.358033893
883.6	0.358772139
883.84	0.359449304
884.08	0.36009044
884.32	0.360694331
884.56	0.361321524
884.8	0.361960427
885.04	0.362425364
885.28	0.362934196
885.52	0.363536854
885.76	0.364087964
886	0.364616614
886.24	0.365166699
886.48	0.365753399
886.72	0.366310767
886.96	0.366845254
887.2	0.367333959
887.44	0.367856633
887.68	0.368414265
887.92	0.368898146
888.16	0.369322753
888.4	0.369664691
888.64	0.370067599
888.88	0.370503138
889.12	0.371048095
889.36	0.371527537
889.6	0.371912677
889.84	0.372410361
890.08	0.372826328
890.32	0.373190993
890.56	0.373568182
890.8	0.373973697
891.04	0.37475918
891.28	0.375377042
891.52	0.375724384
891.76	0.375813256
892	0.375916658
892.24	0.376157803
892.48	0.376236782
892.72	0.376374787
892.96	0.376537936
893.2	0.376833787
893.44	0.377161023
893.68	0.376984091
893.92	0.376840669
894.16	0.377076325
894.4	0.37731971
894.64	0.377563679
894.88	0.377839132
895.12	0.378088464
895.36	0.378263875
895.6	0.37858112
895.84	0.378822116
896.08	0.379039831
896.32	0.379220798
896.56	0.379300417
896.8	0.379417998
897.04	0.379699623
897.28	0.380067641
897.52	0.38031957
897.76	0.380558057
898	0.380868707
898.24	0.381033335
898.48	0.381070776
898.72	0.381065141
898.96	0.381235763
899.2	0.381530753
899.44	0.381716233
899.68	0.381758207
899.92	0.381743214
900.16	0.381755806
900.4	0.381743237
900.64	0.381725531
900.88	0.382009
901.12	0.382319539
901.36	0.382671105
901.6	0.382748049
901.84	0.382705812
902.08	0.382871067
902.32	0.383118305
902.56	0.383368858
902.8	0.383736088
903.04	0.384203922
903.28	0.384559245
903.52	0.384595671
903.76	0.384587025
904	0.384513919
904.24	0.384617215
904.48	0.384873558
904.72	0.385133976
904.96	0.385279699
905.2	0.38527638
905.44	0.385218649
905.68	0.38513853
905.92	0.385059042
906.16	0.38504821
906.4	0.385183674
906.64	0.385521031
906.88	0.385649873
907.12	0.385598671
907.36	0.385648527
907.6	0.385720013
907.84	0.385803761
908.08	0.385929511
908.32	0.385977623
908.56	0.385973749
908.8	0.386090774
909.04	0.386190535
909.28	0.386020878
909.52	0.386047121
909.76	0.386246644
910	0.386048377
910.24	0.385806265
910.48	0.385638259
910.72	0.38531179
910.96	0.385062083
911.2	0.385133897
911.44	0.385089162
911.68	0.384899868
911.92	0.385031765
912.16	0.38519678
912.4	0.385190744
912.64	0.385237368
912.88	0.385357027
913.12	0.385411969
913.36	0.385502479
913.6	0.385641919
913.84	0.385602221
914.08	0.385525179
914.32	0.385575274
914.56	0.385388176
914.8	0.385045325
915.04	0.384763347
915.28	0.384663805
915.52	0.384642621
915.76	0.38466229
916	0.3847347
916.24	0.384701947
916.48	0.384584944
916.72	0.384262555
916.96	0.383904873
917.2	0.383523418
917.44	0.383086403
917.68	0.382798201
917.92	0.382496923
918.16	0.382084685
918.4	0.381772154
918.64	0.381290646
918.88	0.380733309
919.12	0.380354307
919.36	0.380096502
919.6	0.379658366
919.84	0.379223454
920.08	0.379026414
920.32	0.378625113
920.56	0.378097742
920.8	0.377517647
921.04	0.376771428
921.28	0.376496032
921.52	0.376320758
921.76	0.375337077
922	0.374235643
922.24	0.373344557
922.48	0.372471469
922.72	0.371441263
922.96	0.370400916
923.2	0.369386573
923.44	0.368091953
923.68	0.366707799
923.92	0.366095836
924.16	0.365526125
924.4	0.36449215
924.64	0.363493002
924.88	0.362411649
925.12	0.361365196
925.36	0.360249792
925.6	0.359132605
925.84	0.358083246
926.08	0.357311911
926.32	0.356448659
926.56	0.355458661
926.8	0.354403078
927.04	0.352998254
927.28	0.351907442
927.52	0.350855448
927.76	0.349519202
928	0.348239213
928.24	0.346692325
928.48	0.344957019
928.72	0.343232935
928.96	0.341843395
929.2	0.340441805
929.44	0.339007524
929.68	0.337910099
929.92	0.336763693
930.16	0.335292469
930.4	0.334216542
930.64	0.333148926
930.88	0.331864895
931.12	0.329598315
931.36	0.326933219
931.6	0.324748501
931.84	0.322677314
932.08	0.320508192
932.32	0.317766051
932.56	0.314096303
932.8	0.311399688
933.04	0.30836096
933.28	0.304079235
933.52	0.299943594
933.76	0.29637582
934	0.292010131
934.24	0.286640151
934.48	0.280786772
934.72	0.274158525
934.96	0.267676699
935.2	0.261164546
935.44	0.25337472
935.68	0.245447982
935.92	0.237868718
936.16	0.230154668
936.4	0.222958392
936.64	0.216377869
936.88	0.209151912
937.12	0.201986709
937.36	0.195266746
937.6	0.187895251
937.84	0.180668538
938.08	0.17366865
938.32	0.166420455
938.56	0.160059585
938.8	0.154282656
939.04	0.148343261
939.28	0.143037679
939.52	0.138953952
939.76	0.13507411
940	0.131182655
940.24	0.128430309
940.48	0.126177748
940.72	0.124537952
940.96	0.122910414
941.2	0.121978702
941.44	0.120740278
941.68	0.119223994
941.92	0.117033438
942.16	0.114633935
942.4	0.112974097
942.64	0.112172801
942.88	0.112841556
943.12	0.113619829
943.36	0.113240544
943.6	0.113422176
943.84	0.113119248
944.08	0.113246426
944.32	0.113972428
944.56	0.116449046
944.8	0.119324159
945.04	0.121560201
945.28	0.122955827
945.52	0.122645372
945.76	0.122669902
946	0.123934607
946.24	0.125394999
946.48	0.126777086
946.72	0.128163588
946.96	0.129377969
947.2	0.130127943
947.44	0.130691069
947.68	0.130587373
947.92	0.130959166
948.16	0.13253832
948.4	0.135034596
948.64	0.138231976
948.88	0.140801679
949.12	0.143355509
949.36	0.146093372
949.6	0.148639965
949.84	0.15077935
950.08	0.153512637
950.32	0.157522611
950.56	0.162286442
950.8	0.166755644
951.04	0.170287091
951.28	0.17256133
951.52	0.175242806
951.76	0.177973683
952	0.181072554
952.24	0.184568992
952.48	0.18782834
952.72	0.19087027
952.96	0.19301669
953.2	0.194406188
953.44	0.196155866
953.68	0.197837311
953.92	0.199845462
954.16	0.202281644
954.4	0.205165829
954.64	0.207353495
954.88	0.209833406
955.12	0.212239323
955.36	0.214724822
955.6	0.218299052
955.84	0.221486985
956.08	0.224599718
956.32	0.227261949
956.56	0.230514656
956.8	0.233240701
957.04	0.235786851
957.28	0.237943478
957.52	0.240760584
957.76	0.242278909
958	0.244744667
958.24	0.247822972
958.48	0.251359545
958.72	0.25383937
958.96	0.256738719
959.2	0.25961301
959.44	0.262618121
959.68	0.265396512
959.92	0.268480551
960.16	0.271023387
960.4	0.275057629
960.64	0.27756879
960.88	0.279118614
961.12	0.280601574
961.36	0.28247446
961.6	0.284821656
961.84	0.287128955
962.08	0.289388381
962.32	0.291651784
962.56	0.294376655
962.8	0.296703321
963.04	0.29899041
963.28	0.301012856
963.52	0.302397864
963.76	0.304396625
964	0.306659718
964.24	0.308449868
964.48	0.309937464
964.72	0.311584254
964.96	0.313386636
965.2	0.315206808
965.44	0.316972995
965.68	0.31900256
965.92	0.321504799
966.16	0.324281503
966.4	0.327027745
966.64	0.329382244
966.88	0.331359302
967.12	0.333277274
967.36	0.335204
967.6	0.336866383
967.84	0.338186108
968.08	0.339589029
968.32	0.34094471
968.56	0.342041198
968.8	0.343549754
969.04	0.344538326
969.28	0.345634588
969.52	0.347296246
969.76	0.34886086
970	0.350519468
970.24	0.352062304
970.48	0.353310191
970.72	0.354424004
970.96	0.355458835
971.2	0.356575721
971.44	0.357626968
971.68	0.35812751
971.92	0.359081875
972.16	0.360729613
972.4	0.362656656
972.64	0.363881432
972.88	0.36500817
973.12	0.366526627
973.36	0.368424377
973.6	0.370352809
973.84	0.371913714
974.08	0.372932351
974.32	0.374585845
974.56	0.375466358
974.8	0.375800457
975.04	0.37623026
975.28	0.377262369
975.52	0.378199089
975.76	0.379071733
976	0.379828922
976.24	0.380556479
976.48	0.381876325
976.72	0.383535305
976.96	0.385072503
977.2	0.386570068
977.44	0.387325481
977.68	0.387726298
977.92	0.388497919
978.16	0.389195387
978.4	0.390085489
978.64	0.390926978
978.88	0.391471054
979.12	0.391790061
979.36	0.392206738
979.6	0.392838759
979.84	0.393898473
980.08	0.395425634
980.32	0.396901955
980.56	0.39772175
980.8	0.39842716
981.04	0.398976534
981.28	0.399726598
981.52	0.400772424
981.76	0.401699833
982	0.402217096
982.24	0.402778417
982.48	0.403366584
982.72	0.404013573
982.96	0.404496536
983.2	0.404797481
983.44	0.405773245
983.68	0.406789263
983.92	0.407536444
984.16	0.408526946
984.4	0.409596935
984.64	0.410799736
984.88	0.411841336
985.12	0.412473061
985.36	0.412853213
985.6	0.413572669
985.84	0.414451735
986.08	0.415149648
986.32	0.415554624
986.56	0.416311495
986.8	0.416883727
987.04	0.417282728
987.28	0.417764762
987.52	0.418568542
987.76	0.419394956
988	0.420008035
988.24	0.420544309
988.48	0.421257954
988.72	0.422099568
988.96	0.422912891
989.2	0.423385161
989.44	0.424015754
989.68	0.424536182
989.92	0.424963127
990.16	0.425455207
990.4	0.425830868
990.64	0.426508431
990.88	0.426862901
991.12	0.427711381
991.36	0.427555174
991.6	0.427607793
991.84	0.42832751
992.08	0.429014268
992.32	0.429819364
992.56	0.430449636
992.8	0.430481991
993.04	0.430870964
993.28	0.431365552
993.52	0.432109215
993.76	0.432093869
994	0.432894175
994.24	0.433089804
994.48	0.433158071
994.72	0.434042419
994.96	0.433722468
995.2	0.433587842
995.44	0.433962844
995.68	0.434447713
995.92	0.434708218
996.16	0.434846688
996.4	0.435524653
996.64	0.436417348
996.88	0.437484169
997.12	0.437196707
997.36	0.43631365
997.6	0.437090661
997.84	0.437520951
998.08	0.437516094
998.32	0.437324537
998.56	0.437450296
998.8	0.437927472
999.04	0.493844872
999.28	0.54963177
999.52	0.606985054
999.76	0.664554922
1000	0.720072069
1000.24	0.775146152
1000.48	0.831553776
1000.72	0.887927758
1000.96	0.943677522
1001.2	0.999109559
1001.44	1.054646056
1001.68	1.055704594
1001.92	1.057531989
1002.16	1.057421974
1002.4	1.05645277
1002.64	1.05677928
1002.88	1.058017548
1003.12	1.058303523
1003.36	1.058696413
1003.6	1.059453259
1003.84	1.060518783
1004.08	1.062600067
1004.32	1.063407852
1004.56	1.062837706
1004.8	1.06268451
1005.04	1.063472085
1005.28	1.064105884
1005.52	1.064157484
1005.76	1.06490126
1006	1.065886525
1006.24	1.067450119
1006.48	1.068299497
1006.72	1.067904011
1006.96	1.068320452
1007.2	1.069717849
1007.44	1.071214029
1007.68	1.073406559
1007.92	1.075784467
1008.16	1.076126084
1008.4	1.076396665
1008.64	1.077985992
1008.88	1.078484872
1009.12	1.078451965
1009.36	1.078127063
1009.6	1.077653742
1009.84	1.077291399
1010.08	1.077587883
1010.32	1.078362588
1010.56	1.078540661
1010.8	1.079070215
1011.04	1.078419422
1011.28	1.076279539
1011.52	1.076787222
1011.76	1.078699592
1012	1.081301119
1012.24	1.082617632
1012.48	1.081570259
1012.72	1.081169216
1012.96	1.079462039
1013.2	1.078973277
1013.44	1.079170385
1013.68	1.079846035
1013.92	1.080478397
1014.16	1.080874013
1014.4	1.079639877
1014.64	1.078066835
1014.88	1.076883499
1015.12	1.076345857
1015.36	1.076161888
1015.6	1.075686894
1015.84	1.074451845
1016.08	1.074361942
1016.32	1.073785916
1016.56	1.074124859
1016.8	1.073234781
1017.04	1.075074405
1017.28	1.074443148
1017.52	1.07324655
1017.76	1.075431917
1018	1.077980419
1018.24	1.078371389
1018.48	1.079501833
1018.72	1.08012195
1018.96	1.082175376
1019.2	1.082796358
1019.44	1.081201077
1019.68	1.077400861
1019.92	1.075012257
1020.16	1.075474594
1020.4	1.074257631
1020.64	1.071508866
1020.88	1.071811872
1021.12	1.070680082
1021.36	1.06987215
1021.6	1.068054941
1021.84	1.068040548
1022.08	1.070520289
1022.32	1.073614875
1022.56	1.074384621
1022.8	1.075687468
1023.04	1.077993861
1023.28	1.078661589
1023.52	1.078028696
1023.76	1.078863278
1024	1.078203707
1024.24	1.079036407
1024.48	1.080412544
1024.72	1.081226814
1024.96	1.077963659
1025.2	1.076721923
1025.44	1.075018999
1025.68	1.072901814
1025.92	1.07270881
1026.16	1.073590463
1026.4	1.075005246
1026.64	1.077844532
1026.88	1.07819162
1027.12	1.077517328
1027.36	1.076224283
1027.6	1.078706464
1027.84	1.083065369
1028.08	1.084995093
1028.32	1.08610209
1028.56	1.082542254
1028.8	1.079776256
1029.04	1.078493951
1029.28	1.076485087
1029.52	1.074977067
1029.76	1.070994334
1030	1.07009783
1030.24	1.06950847
1030.48	1.065592446
1030.72	1.063634628
1030.96	1.060955608
1031.2	1.063042295
1031.44	1.064982249
1031.68	1.064862691
1031.92	1.06423328
1032.16	1.064125713
1032.4	1.064957164
1032.64	1.063019183
1032.88	1.062680801
1033.12	1.064782744
1033.36	1.066446648
1033.6	1.068174152
1033.84	1.069017915
1034.08	1.067741208
1034.32	1.067580496
1034.56	1.069883293
1034.8	1.071455268
1035.04	1.074647589
1035.28	1.078111699
1035.52	1.079329372
1035.76	1.080298023
1036	1.079143078
1036.24	1.078542787
1036.48	1.077877054
1036.72	1.078963456
1036.96	1.077353646
1037.2	1.075044143
1037.44	1.076301263
1037.68	1.076379501
1037.92	1.075503834
1038.16	1.072829333
1038.4	1.069142031
1038.64	1.066361892
1038.88	1.066595716
1039.12	1.069736818
1039.36	1.070801115
1039.6	1.071148606
1039.84	1.071731196
1040.08	1.067561604
1040.32	1.063035275
1040.56	1.060553214
1040.8	1.060034992
1041.04	1.064473009
1041.28	1.071692893
1041.52	1.072192189
1041.76	1.066737224
1042	1.064956843
1042.24	1.067519981
1042.48	1.069873269
1042.72	1.075119604
1042.96	1.080650923
1043.2	1.085847049
1043.44	1.089248348
1043.68	1.087698893
1043.92	1.084199784
1044.16	#N/D
1044.4	#N/D
1044.64	#N/D
1044.88	#N/D
1045.12	#N/D
1045.36	#N/D
1045.6	#N/D
1045.84	#N/D
1046.08	#N/D
1046.32	#N/D
1046.56	#N/D
1046.8	#N/D
1047.04	1.088799828
1047.28	1.087009216
1047.52	1.086327699
1047.76	1.08724509
1048	1.086076058
1048.24	1.082072791
1048.48	1.081940974
1048.72	1.081982065
1048.96	1.08024516
1049.2	1.078229658
1049.44	1.077209435
1049.68	1.076928787
1049.92	1.076963066
1050.16	1.07700912
1050.4	1.072745781
1050.64	1.068894563
1050.88	1.067959903
1051.12	1.065083807
1051.36	1.060472389
1051.6	1.052776272
1051.84	1.046562167
1052.08	1.041793482
1052.32	1.037768583
1052.56	1.033421634
1052.8	1.028358227
1053.04	1.0281435
1053.28	1.031540731
1053.52	1.033697704
1053.76	1.032787732
1054	1.029706995
1054.24	1.02980774
1054.48	1.030483868
1054.72	1.031331384
1054.96	1.03182328
1055.2	1.035085501
1055.44	1.041375515
1055.68	1.048474319
1055.92	1.050017081
1056.16	1.045490113
1056.4	1.046764328
1056.64	1.051776398
1056.88	1.053901904
1057.12	1.052070299
1057.36	1.050957048
1057.6	1.052067581
1057.84	1.050404841
1058.08	1.047239229
1058.32	1.043593685
1058.56	1.039182223
1058.8	1.041553591
1059.04	1.04491863
1059.28	1.048843743
1059.52	1.057381091
1059.76	1.066844442
1060	1.072190048
1060.24	1.07623088
1060.48	1.075729417
1060.72	1.070512321
1060.96	1.060027661
1061.2	1.053185185
1061.44	1.044394373
1061.68	1.034006548
1061.92	1.025736022
1062.16	1.010147643
1062.4	0.998876086
1062.64	1.005036732
1062.88	1.005036732
1063.12	1.001954687
1063.36	1.005976434
1063.6	1.01057765
1063.84	1.011542604
1064.08	1.022007341
1064.32	1.039401614
1064.56	1.045531333
1064.8	1.042671399
1065.04	1.036201928
1065.28	1.026074105
1065.52	1.023350746
1065.76	1.027794765
1066	1.032830576
1066.24	1.03523267
1066.48	1.036070363
1066.72	1.023988155
1066.96	1.004595525
1067.2	0.994044936
1067.44	0.998788853
1067.68	1.016265156
1067.92	1.04001266
1068.16	1.050118793
1068.4	1.048003983
1068.64	1.041608129
1068.88	1.03931865
1069.12	1.041068621
1069.36	1.049640085
1069.6	1.059497984
1069.84	1.065661932
1070.08	1.070109416
1070.32	1.064354356
1070.56	1.045975091
1070.8	1.039203823
1071.04	1.037062813
1071.28	1.039578114
1071.52	1.048645756
1071.76	1.057075485
1072	1.061427404
1072.24	1.068361916
1072.48	1.082077892
1072.72	1.087440902
1072.96	1.082046099
1073.2	1.081130859
1073.44	1.083360032
1073.68	1.091474423
1073.92	1.093755973
1074.16	1.076048215
1074.4	1.060136496
1074.64	1.059817151
1074.88	1.058839853
1075.12	1.046960302
1075.36	1.046259476
1075.6	1.049210177
1075.84	1.042948402
1076.08	1.039005345
1076.32	1.037969505
1076.56	1.03025741
1076.8	1.032672868
1077.04	1.036453895
1077.28	1.022413215
1077.52	0.998885893
1077.76	0.991090981
1078	0.977962029
1078.24	0.974644683
1078.48	0.983213543
1078.72	0.989928346
1078.96	0.982259542
1079.2	0.985834086
1079.44	0.998896743
1079.68	1.0103114
1079.92	1.019116072
1080.16	1.050054028
1080.4	1.065095811
1080.64	1.07742427
1080.88	1.075594441
1081.12	1.067800063
1081.36	1.053764042
1081.6	1.059668843
1081.84	1.069493566
1082.08	1.064368983
1082.32	1.051147074
1082.56	1.047750556
1082.8	1.031918408
1083.04	1.017789114
1083.28	1.007518319
1083.52	1.006668774
1083.76	1.004005799
1084	1.013827124
1084.24	1.005194789
1084.48	0.992075305
1084.72	0.980587449
1084.96	0.987667924
1085.2	0.996029815
1085.44	0.998497276
1085.68	1.000523541
1085.92	1.001963637
1086.16	1.003759312
1086.4	1.007152199
1086.64	1.000631322
1086.88	1.020098138
1087.12	1.023838131
1087.36	1.02735166
1087.6	1.023415837
1087.84	1.028033549
1088.08	1.03431236
1088.32	1.052180102
1088.56	1.059865041
1088.8	1.068087556
1089.04	1.078202917
1089.28	1.079637661
1089.52	1.060152822
1089.76	1.057659887
1090	1.050455819
1090.24	1.048693423
1090.48	1.045841111
1090.72	1.000167455
1090.96	0.97595648
1091.2	0.985153355
1091.44	1.081339649
1091.68	0.797319963
1091.92	0.797118363
1092.16	0.812907519
1092.4	0.879140718
1092.64	0.905906996
1092.88	0.920926404
1093.12	0.915191012
1093.36	0.947208907
1093.6	0.950557915
1093.84	0.935684926
1094.08	0.856826498
1094.32	1.12782188
1094.56	1.113744447
1094.8	1.088127431
1095.04	1.001514189
1095.28	0.982412003
1095.52	0.967773899
1095.76	0.955781123
1096	0.977143434
1096.24	0.998434624
1096.48	1.006027227
1096.72	1.040972566
1096.96	1.070144703
1097.2	1.080134828
1097.44	1.103575165
1097.68	1.141258033
1097.92	1.176455862
1098.16	1.176282405
1098.4	1.207341597
1098.64	1.217286073
1098.88	1.1945117
1099.12	1.185548763
1099.36	1.121285667
1099.6	1.08985957
1099.84	1.068906919
1100.08	1.065844548
1100.32	1.052235297
1100.56	1.031561941
1100.8	0.990165918
1101.04	0.959551734
1101.28	0.920736887
1101.52	0.929530451
1101.76	0.944616569
1102	0.864370837
1102.24	1.118756842
1102.48	1.145309241
1102.72	1.12326397
1102.96	1.659616644
1103.2	1.611062624
1103.44	1.639397321
1103.68	1.645015876
1103.92	1.642872861
1104.16	1.643527521
1104.4	1.625780594
1104.64	1.691631613
1104.88	1.615032703
1105.12	1.762121418
1105.36	1.792076053
1105.6	1.266745725
1105.84	1.297174461
1106.08	1.273832174
1106.32	1.272130857
1106.56	1.091884968
1106.8	-0.803923202
1107.04	-0.775889657
1107.28	-0.765890957
1107.52	-1.441381064
1107.76	-0.301835455
1108	-0.390989361
1108.24	-0.479090302
1108.48	-0.509384573
1108.72	-0.503372211
1108.96	-0.40519555
1109.2	-0.207202689
1109.44	1.64327294
1109.68	1.602739063
1109.92	1.673011643
1110.16	2.292519132
1110.4	0.988294734
1110.64	1.059757754
1110.88	1.146908679
1111.12	1.643218514
1111.36	1.834794473
1111.6	1.737831765
1111.84	1.688573826
1112.08	1.700921143
1112.32	1.68161901
1112.56	2.43144448
1112.8	2.440586605
1113.04	2.459775821
1113.28	-0.323536785
1113.52	-0.323536785
1113.76	-0.925361615
1114	-1.349657832
1114.24	-1.452149503
1114.48	-1.479978316
1114.72	-1.491762577
1114.96	-2.782368519
1115.2	-3.927957927
1115.44	-5.08457685
1115.68	-5.105886879
1115.92	-1.849443432
1116.16	-1.532103541
1116.4	-1.482402311
1116.64	-1.221253373
1116.88	-1.220492114
1117.12	-24.36161753
1117.36	-24.32327146
1117.6	-23.31892577
1117.84	-23.11668
1118.08	-22.62415431
1118.32	-22.5990958
1118.56	-22.66879251
1118.8	-22.66748419
1119.04	-22.44444045
1119.28	-22.49854594
1119.52	-22.2907595
1119.76	0.883565101
1120	0.872567901
1120.24	0.812687162
1120.48	0.647167256
1120.72	0.980488944
1120.96	0.970993536
1121.2	1.147570214
1121.44	1.172882842
1121.68	1.111506076
