Wl; WR; S; Ref; Info
234.16000;4.3837579e-011;3.4089435e-011;0.77763041;0.00000000
234.40000;4.3601521e-011;2.9428303e-011;0.67493752;0.00000000
234.64000;3.3867181e-011;1.7421798e-011;0.51441534;0.00000000
234.88000;3.0879037e-011;9.5927068e-012;0.31065434;0.00000000
235.12000;3.9393140e-011;2.6134600e-011;0.66343024;0.00000000
235.36000;4.2600495e-011;3.5077486e-011;0.82340561;0.00000000
235.60000;4.0154463e-011;2.6690810e-011;0.66470344;0.00000000
235.84000;4.4558605e-011;2.0132708e-011;0.45182535;0.00000000
236.08000;5.3253558e-011;2.2387073e-011;0.42038644;0.00000000
236.32000;5.4066852e-011;3.9746544e-011;0.73513701;0.00000000
236.56000;3.8807179e-011;4.0587374e-011;1.0458728;0.00000000
236.80000;3.5215984e-011;4.2127468e-011;1.1962599;0.00000000
237.04000;4.0469998e-011;3.9640535e-011;0.97950427;0.00000000
237.28000;4.7535999e-011;4.1840830e-011;0.88019249;0.00000000
237.52000;3.9619616e-011;3.3596590e-011;0.84797869;0.00000000
237.76000;3.0331522e-011;2.1639379e-011;0.71342874;0.00000000
238.00000;2.8894518e-011;1.7021764e-011;0.58910011;0.00000000
238.24000;2.6556938e-011;1.6187395e-011;0.60953544;0.00000000
238.48000;3.6247949e-011;1.9410315e-011;0.53548726;0.00000000
238.72000;3.3533402e-011;1.8403439e-011;0.54880917;0.00000000
238.96000;2.4902230e-011;1.4975764e-011;0.60138246;0.00000000
239.20000;3.1555320e-011;1.1407661e-011;0.36151308;0.00000000
239.44000;4.1767675e-011;1.8074308e-011;0.43273435;0.00000000
239.68000;5.1579678e-011;2.8901421e-011;0.56032574;0.00000000
239.92000;4.6665977e-011;3.4348290e-011;0.73604566;0.00000000
240.16000;3.9069067e-011;3.6606623e-011;0.93697203;0.00000000
240.40000;4.5396752e-011;4.1144053e-011;0.90632152;0.00000000
240.64000;4.6945814e-011;4.4342418e-011;0.94454466;0.00000000
240.88000;4.5896483e-011;5.2931034e-011;1.1532699;0.00000000
241.12000;4.7811852e-011;3.7678941e-011;0.78806697;0.00000000
241.36000;6.1678715e-011;4.7453574e-011;0.76936710;0.00000000
241.60000;5.2197515e-011;3.9379586e-011;0.75443410;0.00000000
241.84000;5.1237411e-011;3.6227176e-011;0.70704542;0.00000000
242.08000;#N/D;#N/D;#N/D;0.00000000
242.32000;#N/D;#N/D;#N/D;0.00000000
242.56000;4.3222107e-011;4.4845877e-011;1.0375680;0.00000000
242.80000;5.2364248e-011;5.0506705e-011;0.96452651;0.00000000
243.04000;4.3525820e-011;4.1258978e-011;0.94791960;0.00000000
243.28000;2.9830604e-011;2.2111808e-011;0.74124573;0.00000000
243.52000;2.2006994e-011;1.0974980e-011;0.49870420;0.00000000
243.76000;3.2974908e-011;1.9189865e-011;0.58195354;0.00000000
244.00000;3.6871107e-011;2.1641413e-011;0.58694773;0.00000000
244.24000;3.2614043e-011;1.8235757e-011;0.55913819;0.00000000
244.48000;2.7925917e-011;2.2553772e-011;0.80762870;0.00000000
244.72000;2.9392708e-011;2.7466695e-011;0.93447308;0.00000000
244.96000;3.5501140e-011;2.3952359e-011;0.67469266;0.00000000
245.20000;3.7637053e-011;3.0918084e-011;0.82147993;0.00000000
245.44000;3.6916007e-011;3.3683562e-011;0.91243785;0.00000000
245.68000;3.9485872e-011;3.7620544e-011;0.95275962;0.00000000
245.92000;3.8830948e-011;2.4949564e-011;0.64251751;0.00000000
246.16000;3.4830803e-011;2.2766343e-011;0.65362669;0.00000000
246.40000;2.9519346e-011;2.4458105e-011;0.82854493;0.00000000
246.64000;2.9512989e-011;2.0504880e-011;0.69477477;0.00000000
246.88000;3.5275242e-011;2.1872977e-011;0.62006596;0.00000000
247.12000;3.5633012e-011;2.9680796e-011;0.83295782;0.00000000
247.36000;2.7071113e-011;2.9003405e-011;1.0713784;0.00000000
247.60000;3.7528974e-011;3.5483986e-011;0.94550909;0.00000000
247.84000;4.3679536e-011;3.6615143e-011;0.83826769;0.00000000
248.08000;4.4914993e-011;2.9769162e-011;0.66278898;0.00000000
248.32000;3.5071068e-011;1.7980310e-011;0.51268215;0.00000000
248.56000;3.1378754e-011;1.9609070e-011;0.62491552;0.00000000
248.80000;3.6911133e-011;2.3333277e-011;0.63214741;0.00000000
249.04000;4.6001040e-011;3.1789240e-011;0.69105482;0.00000000
249.28000;4.7415035e-011;3.6462379e-011;0.76900456;0.00000000
249.52000;3.9463841e-011;2.8734688e-011;0.72812698;0.00000000
249.76000;3.8616174e-011;2.6876520e-011;0.69599127;0.00000000
250.00000;-0.054531504;2.7462053e-011;-5.0359978e-010;0.00000000
250.24000;-0.039369376;3.8401083e-011;-9.7540491e-010;0.00000000
250.48000;-0.057769164;4.1472683e-011;-7.1790346e-010;0.00000000
250.72000;-0.060393929;4.8146665e-011;-7.9721035e-010;0.00000000
250.96000;-0.067563816;5.6512432e-011;-8.3643043e-010;0.00000000
251.20000;-0.066493922;4.3693286e-011;-6.5710196e-010;0.00000000
251.44000;-0.050829510;2.3788932e-011;-4.6801419e-010;0.00000000
251.68000;-0.031979242;1.4145885e-011;-4.4234585e-010;0.00000000
251.92000;-0.029200456;1.0349199e-011;-3.5441909e-010;0.00000000
252.16000;-0.054646910;2.4352586e-011;-4.4563519e-010;0.00000000
252.40000;-0.055913536;3.8912679e-011;-6.9594381e-010;0.00000000
252.64000;-0.063505248;5.0316333e-011;-7.9231771e-010;0.00000000
252.88000;-0.058795927;4.6741072e-011;-7.9497126e-010;0.00000000
253.12000;-0.040717901;3.1387651e-011;-7.7085632e-010;0.00000000
253.36000;-0.033868822;2.4735280e-011;-7.3032595e-010;0.00000000
253.60000;-0.034645389;2.5189845e-011;-7.2707640e-010;0.00000000
253.84000;-0.030783123;2.9669824e-011;-9.6383410e-010;0.00000000
254.08000;-0.026554004;3.5562856e-011;-1.3392653e-009;0.00000000
254.32000;-0.038501741;3.5316900e-011;-9.1728060e-010;0.00000000
254.56000;-0.062672041;4.5054862e-011;-7.1889891e-010;0.00000000
254.80000;-0.065959767;3.9332594e-011;-5.9631190e-010;0.00000000
255.04000;-0.057979061;4.2361851e-011;-7.3064052e-010;0.00000000
255.28000;-0.053185031;3.9444425e-011;-7.4164523e-010;0.00000000
255.52000;-0.057628097;4.1057458e-011;-7.1245555e-010;0.00000000
255.76000;-0.051239051;4.1887757e-011;-8.1749673e-010;0.00000000
256.00000;-0.043837053;3.6834986e-011;-8.4027057e-010;0.00000000
256.24000;-0.043030676;2.6601069e-011;-6.1818849e-010;0.00000000
256.48000;-0.038962510;1.8775846e-011;-4.8189519e-010;0.00000000
256.72000;-0.042275135;2.5046675e-011;-5.9246825e-010;0.00000000
256.96000;-0.058617419;3.5680019e-011;-6.0869312e-010;0.00000000
257.20000;-0.020700131;2.0523392e-011;-9.9146192e-010;0.00000000
257.44000;-0.031032457;3.1204577e-011;-1.0055464e-009;0.00000000
257.68000;-0.044078504;2.7298120e-011;-6.1930685e-010;0.00000000
257.92000;-0.056973453;2.9051740e-011;-5.0991714e-010;0.00000000
258.16000;-0.053636863;3.1020364e-011;-5.7834037e-010;0.00000000
258.40000;-0.044896950;2.9982066e-011;-6.6779739e-010;0.00000000
258.64000;-0.047524256;3.1651875e-011;-6.6601515e-010;0.00000000
258.88000;-0.048867338;3.3286408e-011;-6.8115861e-010;0.00000000
259.12000;-0.039030351;2.4494544e-011;-6.2757683e-010;0.00000000
259.36000;-0.020614332;1.0474319e-011;-5.0810857e-010;0.00000000
259.60000;-0.031793642;2.2941852e-011;-7.2158615e-010;0.00000000
259.84000;-0.053732607;3.4434900e-011;-6.4085668e-010;0.00000000
260.08000;-0.056388462;3.6232335e-011;-6.4254874e-010;0.00000000
260.32000;-0.059990356;3.9906591e-011;-6.6521678e-010;0.00000000
260.56000;-0.063920437;4.2165830e-011;-6.5966117e-010;0.00000000
260.80000;-0.063556694;3.8757917e-011;-6.0981645e-010;0.00000000
261.04000;-0.060386941;2.9715186e-011;-4.9207967e-010;0.00000000
261.28000;-0.049373731;1.4171430e-011;-2.8702368e-010;0.00000000
261.52000;-0.046403329;1.8311229e-011;-3.9461025e-010;0.00000000
261.76000;-0.049641974;2.2176087e-011;-4.4672049e-010;0.00000000
262.00000;-0.052667459;3.0865433e-011;-5.8604371e-010;0.00000000
262.24000;-0.064982420;2.3939948e-011;-3.6840653e-010;0.00000000
262.48000;-0.077892784;1.9666276e-011;-2.5247879e-010;0.00000000
262.72000;-0.062927071;2.6246339e-011;-4.1709138e-010;0.00000000
262.96000;-0.041771456;3.4602777e-011;-8.2838330e-010;0.00000000
263.20000;-0.046305947;3.8025924e-011;-8.2118878e-010;0.00000000
263.44000;-0.062581493;3.5481328e-011;-5.6696198e-010;0.00000000
263.68000;-0.054981740;1.5259521e-011;-2.7753797e-010;0.00000000
263.92000;-0.041700743;-4.2007740e-013;1.0073619e-011;0.00000000
264.16000;-0.048711501;1.9598278e-011;-4.0233370e-010;0.00000000
264.40000;-0.058471679;4.3097510e-011;-7.3706641e-010;0.00000000
264.64000;-0.048826938;3.1640142e-011;-6.4800587e-010;0.00000000
264.88000;-0.055738248;2.6740855e-011;-4.7975773e-010;0.00000000
265.12000;-0.063806509;3.2596584e-011;-5.1086613e-010;0.00000000
265.36000;-0.056924998;3.1579537e-011;-5.5475693e-010;0.00000000
265.60000;-0.040377668;1.8642699e-011;-4.6170816e-010;0.00000000
265.84000;-0.026561381;1.0955132e-011;-4.1244586e-010;0.00000000
266.08000;-0.039466688;2.8977084e-011;-7.3421626e-010;0.00000000
266.32000;-0.053005092;3.2564870e-011;-6.1437248e-010;0.00000000
266.56000;-0.051008792;2.9558783e-011;-5.7948408e-010;0.00000000
266.80000;-0.057655286;3.6036935e-011;-6.2504131e-010;0.00000000
267.04000;-0.062072825;3.6313513e-011;-5.8501467e-010;0.00000000
267.28000;-0.057323538;3.4050959e-011;-5.9401357e-010;0.00000000
267.52000;-0.052672242;3.6343229e-011;-6.8998827e-010;0.00000000
267.76000;-0.050780958;3.9289039e-011;-7.7369629e-010;0.00000000
268.00000;-0.044336903;3.1185468e-011;-7.0337498e-010;0.00000000
268.24000;-0.037834717;1.4296223e-011;-3.7785993e-010;0.00000000
268.48000;-0.050233089;2.5824388e-011;-5.1409118e-010;0.00000000
268.72000;-0.069761363;3.5671540e-011;-5.1133662e-010;0.00000000
268.96000;-0.069155753;2.8514331e-011;-4.1232044e-010;0.00000000
269.20000;-0.059858566;1.8495284e-011;-3.0898307e-010;0.00000000
269.44000;-0.055262707;2.0766822e-011;-3.7578366e-010;0.00000000
269.68000;-0.054655265;3.1928519e-011;-5.8418012e-010;0.00000000
269.92000;-0.051561619;3.9125940e-011;-7.5881907e-010;0.00000000
270.16000;-0.052764400;4.2160225e-011;-7.9902785e-010;0.00000000
270.40000;-0.062271768;4.7801221e-011;-7.6762267e-010;0.00000000
270.64000;-0.054445102;4.4314616e-011;-8.1393211e-010;0.00000000
270.88000;-0.065766663;4.2043371e-011;-6.3928089e-010;0.00000000
271.12000;-0.049705648;3.7053293e-011;-7.4545439e-010;0.00000000
271.36000;-0.053319943;4.1695460e-011;-7.8198622e-010;0.00000000
271.60000;-0.059304884;2.9668898e-011;-5.0027747e-010;0.00000000
271.84000;-0.071828329;2.9793671e-011;-4.1478998e-010;0.00000000
272.08000;-0.073961101;3.2156305e-011;-4.3477321e-010;0.00000000
272.32000;-0.061415159;3.1283578e-011;-5.0937878e-010;0.00000000
272.56000;-0.046166842;3.0717111e-011;-6.6535005e-010;0.00000000
272.80000;-0.037403849;2.5233986e-011;-6.7463610e-010;0.00000000
273.04000;-0.039254608;1.9440877e-011;-4.9525083e-010;0.00000000
273.28000;-0.060051309;3.7829137e-011;-6.2994691e-010;0.00000000
273.52000;-0.052948172;4.5208733e-011;-8.5382990e-010;0.00000000
273.76000;-0.060166363;3.3550325e-011;-5.5762594e-010;0.00000000
274.00000;-0.053975801;2.2130348e-011;-4.1000499e-010;0.00000000
274.24000;-0.052360914;3.0040263e-011;-5.7371541e-010;0.00000000
274.48000;-0.059197256;4.5817811e-011;-7.7398538e-010;0.00000000
274.72000;-0.066351522;4.9093913e-011;-7.3990635e-010;0.00000000
274.96000;-0.065327995;3.8145743e-011;-5.8391113e-010;0.00000000
275.20000;-0.053499009;3.0479347e-011;-5.6971797e-010;0.00000000
275.44000;-0.045106693;3.2531397e-011;-7.2120999e-010;0.00000000
275.68000;-0.051267186;3.8884077e-011;-7.5845935e-010;0.00000000
275.92000;-0.051179531;3.0009805e-011;-5.8636343e-010;0.00000000
276.16000;-0.048479007;2.0205657e-011;-4.1679188e-010;0.00000000
276.40000;-0.055232893;1.7218492e-011;-3.1174344e-010;0.00000000
276.64000;-0.061840112;2.2501384e-011;-3.6386391e-010;0.00000000
276.88000;-0.062037718;3.5285617e-011;-5.6877685e-010;0.00000000
277.12000;-0.052935005;4.2591129e-011;-8.0459289e-010;0.00000000
277.36000;-0.041794597;3.9337759e-011;-9.4121637e-010;0.00000000
277.60000;-0.048500241;4.4904225e-011;-9.2585571e-010;0.00000000
277.84000;-0.058041212;3.4224091e-011;-5.8965155e-010;0.00000000
278.08000;-0.073629467;4.1256452e-011;-5.6032529e-010;0.00000000
278.32000;-0.065270963;2.6843849e-011;-4.1126786e-010;0.00000000
278.56000;-0.051121071;3.0470313e-011;-5.9604214e-010;0.00000000
278.80000;-0.037961757;2.2018077e-011;-5.8000680e-010;0.00000000
279.04000;-0.044280963;2.3325757e-011;-5.2676714e-010;0.00000000
279.28000;-0.052348967;2.7605907e-011;-5.2734388e-010;0.00000000
279.52000;-0.051249408;2.5390446e-011;-4.9542906e-010;0.00000000
279.76000;-0.055414315;2.7982129e-011;-5.0496211e-010;0.00000000
280.00000;-0.057083537;3.0266696e-011;-5.3021759e-010;0.00000000
280.24000;-0.053642019;4.4252382e-011;-8.2495742e-010;0.00000000
280.48000;-0.052003414;3.8306253e-011;-7.3661035e-010;0.00000000
280.72000;-0.050252583;2.6971768e-011;-5.3672401e-010;0.00000000
280.96000;-0.053896867;3.0482901e-011;-5.6557835e-010;0.00000000
281.20000;-0.061184803;3.2414461e-011;-5.2977961e-010;0.00000000
281.44000;-0.058988736;2.8561691e-011;-4.8418889e-010;0.00000000
281.68000;-0.051370057;2.4129704e-011;-4.6972314e-010;0.00000000
281.92000;-0.053876316;2.9603777e-011;-5.4947664e-010;0.00000000
282.16000;-0.061896964;4.2996527e-011;-6.9464679e-010;0.00000000
282.40000;-0.046688281;3.4094805e-011;-7.3026474e-010;0.00000000
282.64000;-0.061671315;3.4726756e-011;-5.6309415e-010;0.00000000
282.88000;-0.055909001;3.9403470e-011;-7.0477865e-010;0.00000000
283.12000;-0.037812242;2.7149583e-011;-7.1801040e-010;0.00000000
283.36000;-0.034899526;1.4541312e-011;-4.1666218e-010;0.00000000
283.60000;-0.041848084;5.3818773e-012;-1.2860511e-010;0.00000000
283.84000;-0.054984303;4.4592882e-012;-8.1101114e-011;0.00000000
284.08000;-0.058434105;9.6489354e-012;-1.6512507e-010;0.00000000
284.32000;-0.050886504;1.6250026e-011;-3.1933861e-010;0.00000000
284.56000;-0.054993291;2.3744894e-011;-4.3177801e-010;0.00000000
284.80000;-0.058175216;2.7770772e-011;-4.7736432e-010;0.00000000
285.04000;-0.039289491;1.6845309e-011;-4.2874848e-010;0.00000000
285.28000;-0.028841040;2.3538653e-011;-8.1615133e-010;0.00000000
285.52000;-0.045759790;3.5064093e-011;-7.6626429e-010;0.00000000
285.76000;-0.045285270;3.9198281e-011;-8.6558569e-010;0.00000000
286.00000;-0.041383505;3.1417235e-011;-7.5917289e-010;0.00000000
286.24000;-0.048065968;2.4024408e-011;-4.9982158e-010;0.00000000
286.48000;-0.058077277;2.6924673e-011;-4.6360082e-010;0.00000000
286.72000;-0.062180178;3.3802772e-011;-5.4362617e-010;0.00000000
286.96000;-0.066575622;3.3960554e-011;-5.1010495e-010;0.00000000
287.20000;-0.070468130;3.9204108e-011;-5.5633813e-010;0.00000000
287.44000;-0.059276997;4.2564017e-011;-7.1805286e-010;0.00000000
287.68000;-0.046865225;4.3961814e-011;-9.3804763e-010;0.00000000
287.92000;-0.044962622;3.2366701e-011;-7.1985795e-010;0.00000000
288.16000;-0.048584105;2.2504181e-011;-4.6320049e-010;0.00000000
288.40000;-0.051825284;1.2526523e-011;-2.4170680e-010;0.00000000
288.64000;-0.051275120;1.8000399e-011;-3.5105523e-010;0.00000000
288.88000;-0.053523414;3.3464026e-011;-6.2522220e-010;0.00000000
289.12000;-0.061771397;3.7674195e-011;-6.0989708e-010;0.00000000
